date,nav,daily_ret
2024-03-26,1.0,
2024-03-29,1.0038,0.38000000000000256
2024-04-03,0.9878,-1.5939430165371582
2024-04-10,0.9565,-3.1686576230006036
2024-04-11,0.9652,0.9095661265028587
2024-04-12,0.9586,-0.6837961044343088
2024-04-15,0.9531,-0.5737533903609537
2024-04-16,0.9173,-3.7561640961074283
2024-04-17,0.9592,4.567753188705992
2024-04-18,0.9599,0.07297748123435976
2024-04-19,0.9474,-1.3022189811438656
2024-04-22,0.945,-0.2533248891703699
2024-04-23,0.943,-0.2116402116402072
2024-04-24,0.9595,1.7497348886532427
2024-04-25,0.951,-0.8858780614903639
2024-04-26,0.9733,2.344900105152492
2024-04-29,1.0017,2.9179081475392943
2024-04-30,0.9927,-0.8984725965858087
2024-05-06,1.0152,2.2665457842248493
2024-05-07,1.0147,-0.04925137903862842
2024-05-08,0.9962,-1.82319897506652
2024-05-09,1.0075,1.134310379441894
2024-05-10,0.9975,-0.992555831265507
2024-05-13,0.9859,-1.1629072681704322
2024-05-14,0.9876,0.17243128106299022
2024-05-15,0.9765,-1.1239368165249064
2024-05-16,0.9702,-0.6451612903225934
2024-05-17,0.9806,1.071943929086805
2024-05-20,0.9806,0.0
2024-05-21,0.9728,-0.7954313685498704
2024-05-22,0.9761,0.3392269736842035
2024-05-23,0.9599,-1.6596660178260447
2024-05-24,0.9431,-1.7501823106573555
2024-05-27,0.9548,1.2405895451171656
2024-05-28,0.946,-0.9216589861751223
2024-05-29,0.945,-0.10570824524313016
2024-05-30,0.9499,0.5185185185185182
2024-05-31,0.9561,0.6527002842404483
2024-06-03,0.955,-0.11505072691141427
2024-06-04,0.9513,-0.38743455497380896
2024-06-05,0.943,-0.8724902764637998
2024-06-06,0.9268,-1.717921527041355
2024-06-07,0.9208,-0.6473888649115245
2024-06-11,0.9288,0.8688097306689846
2024-06-12,0.9378,0.9689922480620172
2024-06-13,0.9429,0.5438259756877839
2024-06-14,0.9405,-0.25453388482341577
2024-06-17,0.9433,0.2977139819245078
2024-06-18,0.9493,0.636064878617626
2024-06-19,0.933,-1.7170546718634716
2024-06-20,0.9162,-1.8006430868167222
2024-06-21,0.916,-0.021829294913766617
2024-06-24,0.8905,-2.7838427947598388
2024-06-25,0.8872,-0.3705783267827001
2024-06-26,0.912,2.7953110910730494
2024-06-27,0.8925,-2.1381578947368474
2024-06-28,0.8972,0.5266106442576968
2024-06-30,0.8971,-0.011145786892552412
2024-07-01,0.8945,-0.28982276223387116
