date,nav,daily_ret
2024-10-24,0.7276,-2.2174438919499995
2024-10-25,0.7387,1.5255634964266074
2024-10-28,0.7377,-0.13537295248409187
2024-10-29,0.7288,-1.2064524874610294
2024-10-30,0.7216,-0.9879253567508184
2024-10-31,0.732,1.4412416851441234
2024-11-01,0.7012,-4.20765027322404
2024-11-04,0.7276,3.764974329720472
2024-11-05,0.7738,6.349642660802646
2024-11-06,0.7825,1.1243215301111276
2024-11-07,0.7898,0.9329073482428063
2024-11-08,0.8341,5.609014940491264
2024-11-11,0.8692,4.2081285217599795
2024-11-12,0.8425,-3.0717901518637736
2024-11-13,0.8444,0.2255192878338308
2024-11-14,0.8118,-3.860729512079597
2024-11-15,0.7848,-3.325942350332589
2024-11-18,0.7675,-2.204383282364941
2024-11-19,0.7878,2.644951140065155
2024-11-20,0.8085,2.6275704493526453
2024-11-21,0.8089,0.049474335188626206
2024-11-22,0.7688,-4.957349486957585
2024-11-25,0.7669,-0.2471383975025998
2024-11-26,0.7564,-1.3691485200156506
2024-11-27,0.8022,6.054997355896363
2024-11-28,0.7875,-1.832460732984298
2024-11-29,0.8049,2.2095238095238168
2024-12-02,0.815,1.2548142626413128
2024-12-03,0.8016,-1.6441717791411015
2024-12-04,0.788,-1.696606786427135
2024-12-05,0.8044,2.0812182741116736
2024-12-06,0.806,0.19890601690701892
2024-12-09,0.7955,-1.3027295285359841
2024-12-10,0.8274,4.010056568196108
2024-12-11,0.8334,0.7251631617113841
2024-12-12,0.844,1.2718982481401353
2024-12-13,0.8194,-2.914691943127956
2024-12-16,0.8001,-2.355381986819627
2024-12-17,0.7671,-4.124484439445075
2024-12-18,0.7779,1.4078998826750233
2024-12-19,0.7796,0.21853708702916919
2024-12-20,0.7898,1.308363263211909
2024-12-23,0.7623,-3.481894150417819
2024-12-24,0.7653,0.39354584809130344
2024-12-25,0.7522,-1.7117470273095514
2024-12-26,0.7642,1.595320393512356
2024-12-27,0.7627,-0.19628369536769386
2024-12-30,0.7591,-0.4720073423364446
2024-12-31,0.7342,-3.28020023712291
2025-01-02,0.7122,-2.9964587305911117
2025-01-03,0.6872,-3.5102499297950063
2025-01-06,0.681,-0.9022118742724072
2025-01-07,0.6915,1.541850220264318
2025-01-08,0.6873,-0.6073752711496683
2025-01-09,0.6974,1.4695184053542754
2025-01-10,0.6842,-1.8927444794952675
2025-01-13,0.6923,1.1838643671441051
2025-01-14,0.7238,4.55005055611728
2025-01-15,0.7118,-1.657916551533578
2025-01-16,0.7121,0.04214667041302356
2025-01-17,0.7196,1.0532228619575923
2025-01-20,0.7236,0.5558643690939391
2025-01-21,0.7315,1.0917634051962333
2025-01-22,0.7201,-1.55844155844157
2025-01-23,0.7145,-0.777669768087752
2025-01-24,0.7292,2.057382785164452
2025-01-27,0.7195,-1.3302249040043734
2025-02-05,0.7287,1.2786657400972956
2025-02-06,0.7627,4.665843282557991
2025-02-07,0.7697,0.9177920545430762
2025-02-10,0.7776,1.0263739119137139
2025-02-11,0.7756,-0.2572016460905324
2025-02-12,0.7814,0.7478081485301713
2025-02-13,0.7629,-2.367545431277185
2025-02-14,0.7625,-0.052431511338324466
2025-02-17,0.7655,0.39344262295082366
2025-02-18,0.7426,-2.991508817766153
2025-02-19,0.7618,2.5855103689738757
2025-02-20,0.7827,2.743502231556838
2025-02-21,0.7911,1.073208125718672
2025-02-24,0.7956,0.5688282138794021
2025-02-25,0.804,1.0558069381598978
2025-02-26,0.8073,0.4104477611940327
2025-02-27,0.7946,-1.573145051405922
2025-02-28,0.7597,-4.392146992197321
2025-03-03,0.761,0.1711201790180361
2025-03-04,0.7828,2.864651773981608
2025-03-05,0.8063,3.002043944813493
2025-03-06,0.8216,1.89755674066725
2025-03-07,0.8246,0.36514118792598804
2025-03-10,0.8261,0.18190637885033833
2025-03-11,0.8388,1.5373441471976834
2025-03-12,0.8332,-0.6676204101096705
2025-03-13,0.823,-1.2241958713394285
2025-03-14,0.827,0.4860267314702238
2025-03-17,0.8232,-0.4594921402660157
2025-03-18,0.8194,-0.461613216715262
2025-03-19,0.8131,-0.7688552599462994
